name,base-mathsat,base-mathsat-time,base-z3,base-z3-time,base result,base time,base command,h1-mathsat,h1-mathsat-time,h1-z3,h1-z3-time,h1 result,h1 time,h1 command,h2-mathsat,h2-mathsat-time,h2-z3,h2-z3-time,h2 result,h2 time,h2 command,h12-mathsat,h12-mathsat-time,h12-z3,h12-z3-time,h12 result,h12 time,h12 command,direct-z3,direct-z3-time,z3 command
DivMinus.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
DivMinus2.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
DivWithoutMinus.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,5898,FALSE,,TRUE,5898,./PolyHorn experiments/benchmarks/RevTerm/best_config/DivWithoutMinus.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/DivWithoutMinus.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
DoubleNeg.c.smt2,FALSE,,TRUE,3699,TRUE,3699,./PolyHorn experiments/benchmarks/RevTerm/best_config/DoubleNeg.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/DoubleNeg.c.smt2.json,FALSE,,TRUE,5473,TRUE,5473,./PolyHorn experiments/benchmarks/RevTerm/best_config/DoubleNeg.c.smt2 experiments/configs-h1/z3/benchmarks/RevTerm/best_config/DoubleNeg.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
easy1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
easy2_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Et1.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Et2.c.smt2,TRUE,1578,TRUE,690,TRUE,690,./PolyHorn experiments/benchmarks/RevTerm/best_config/Et2.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Et2.c.smt2.json,TRUE,363,TRUE,443,TRUE,363,./PolyHorn experiments/benchmarks/RevTerm/best_config/Et2.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Et2.c.smt2.json,TRUE,8334,TRUE,3735,TRUE,3735,./PolyHorn experiments/benchmarks/RevTerm/best_config/Et2.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Et2.c.smt2.json,TRUE,4041,TRUE,1449,TRUE,1449,./PolyHorn experiments/benchmarks/RevTerm/best_config/Et2.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Et2.c.smt2.json,FALSE,,
Et4.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,1281,FALSE,,TRUE,1281,./PolyHorn experiments/benchmarks/RevTerm/best_config/Et4.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Et4.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Even.c.smt2,TRUE,9933,TRUE,2107,TRUE,2107,./PolyHorn experiments/benchmarks/RevTerm/best_config/Even.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Even.c.smt2.json,TRUE,431,TRUE,713,TRUE,431,./PolyHorn experiments/benchmarks/RevTerm/best_config/Even.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Even.c.smt2.json,TRUE,6570,TRUE,1029,TRUE,1029,./PolyHorn experiments/benchmarks/RevTerm/best_config/Even.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Even.c.smt2.json,TRUE,553,TRUE,674,TRUE,553,./PolyHorn experiments/benchmarks/RevTerm/best_config/Even.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Even.c.smt2.json,FALSE,,
Ex01.c.smt2,TRUE,443,TRUE,677,TRUE,443,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex01.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/Ex01.c.smt2.json,TRUE,334,TRUE,468,TRUE,334,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex01.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex01.c.smt2.json,TRUE,1663,TRUE,1120,TRUE,1120,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex01.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Ex01.c.smt2.json,TRUE,909,TRUE,621,TRUE,621,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex01.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Ex01.c.smt2.json,TRUE,69,z3 experiments/benchmarks/RevTerm/best_config/Ex01.c.smt2
Ex02.c.smt2,TRUE,485,TRUE,526,TRUE,485,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex02.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/Ex02.c.smt2.json,TRUE,1646,TRUE,429,TRUE,429,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex02.c.smt2 experiments/configs-h1/z3/benchmarks/RevTerm/best_config/Ex02.c.smt2.json,TRUE,579,TRUE,685,TRUE,579,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex02.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Ex02.c.smt2.json,TRUE,1709,TRUE,602,TRUE,602,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex02.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Ex02.c.smt2.json,TRUE,244,z3 experiments/benchmarks/RevTerm/best_config/Ex02.c.smt2
Ex03.c.smt2,TRUE,473,TRUE,2045,TRUE,473,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex03.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/Ex03.c.smt2.json,TRUE,450,TRUE,2747,TRUE,450,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex03.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex03.c.smt2.json,TRUE,10731,TRUE,2701,TRUE,2701,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex03.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Ex03.c.smt2.json,TRUE,775,TRUE,2916,TRUE,775,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex03.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Ex03.c.smt2.json,TRUE,88,z3 experiments/benchmarks/RevTerm/best_config/Ex03.c.smt2
Ex04.c.smt2,TRUE,353,TRUE,615,TRUE,353,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex04.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/Ex04.c.smt2.json,TRUE,315,TRUE,420,TRUE,315,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex04.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex04.c.smt2.json,TRUE,382,TRUE,450,TRUE,382,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex04.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Ex04.c.smt2.json,TRUE,340,TRUE,439,TRUE,340,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex04.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Ex04.c.smt2.json,TRUE,49,z3 experiments/benchmarks/RevTerm/best_config/Ex04.c.smt2
Ex05.c.smt2,TRUE,360,TRUE,319,TRUE,319,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex05.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Ex05.c.smt2.json,TRUE,291,TRUE,342,TRUE,291,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex05.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex05.c.smt2.json,TRUE,310,TRUE,390,TRUE,310,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex05.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Ex05.c.smt2.json,TRUE,313,TRUE,416,TRUE,313,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex05.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Ex05.c.smt2.json,TRUE,59,z3 experiments/benchmarks/RevTerm/all/Ex05.c.smt2
Ex06.c.smt2,TRUE,4146,TRUE,1682,TRUE,1682,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex06.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Ex06.c.smt2.json,TRUE,448,TRUE,1722,TRUE,448,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex06.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex06.c.smt2.json,TRUE,8452,TRUE,1239,TRUE,1239,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex06.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Ex06.c.smt2.json,TRUE,520,TRUE,1063,TRUE,520,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex06.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Ex06.c.smt2.json,TRUE,71,z3 experiments/benchmarks/RevTerm/best_config/Ex06.c.smt2
Ex07.c.smt2,TRUE,3306,TRUE,1018,TRUE,1018,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex07.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Ex07.c.smt2.json,TRUE,407,TRUE,1807,TRUE,407,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex07.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex07.c.smt2.json,TRUE,503,TRUE,550,TRUE,503,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex07.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Ex07.c.smt2.json,TRUE,410,TRUE,514,TRUE,410,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex07.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Ex07.c.smt2.json,TRUE,70,z3 experiments/benchmarks/RevTerm/best_config/Ex07.c.smt2
Ex08.c.smt2,TRUE,33835,TRUE,4698,TRUE,4698,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex08.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Ex08.c.smt2.json,TRUE,664,TRUE,2221,TRUE,664,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex08.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Ex08.c.smt2.json,TRUE,43722,TRUE,7927,TRUE,7927,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex08.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Ex08.c.smt2.json,TRUE,2265,TRUE,3087,TRUE,2265,./PolyHorn experiments/benchmarks/RevTerm/best_config/Ex08.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Ex08.c.smt2.json,FALSE,,
Factorial.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Fibonacci.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,1224,FALSE,,TRUE,1224,./PolyHorn experiments/benchmarks/RevTerm/best_config/Fibonacci.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Fibonacci.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,40879,FALSE,,TRUE,40879,./PolyHorn experiments/benchmarks/RevTerm/best_config/Fibonacci.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Fibonacci.c.smt2.json,FALSE,,
Flip.c.smt2,FALSE,,TRUE,4346,TRUE,4346,./PolyHorn experiments/benchmarks/RevTerm/best_config/Flip.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Flip.c.smt2.json,TRUE,1601,FALSE,,TRUE,1601,./PolyHorn experiments/benchmarks/RevTerm/best_config/Flip.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Flip.c.smt2.json,FALSE,,TRUE,136335,TRUE,136335,./PolyHorn experiments/benchmarks/RevTerm/best_config/Flip.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Flip.c.smt2.json,FALSE,,TRUE,43884,TRUE,43884,./PolyHorn experiments/benchmarks/RevTerm/best_config/Flip.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Flip.c.smt2.json,FALSE,,
Flip2.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,11892,FALSE,,TRUE,11892,./PolyHorn experiments/benchmarks/RevTerm/all/Flip2.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/all/Flip2.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Gauss.c.smt2,TRUE,901,TRUE,564,TRUE,564,./PolyHorn experiments/benchmarks/RevTerm/best_config/Gauss.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Gauss.c.smt2.json,TRUE,328,TRUE,409,TRUE,328,./PolyHorn experiments/benchmarks/RevTerm/best_config/Gauss.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Gauss.c.smt2.json,TRUE,1961,TRUE,639,TRUE,639,./PolyHorn experiments/benchmarks/RevTerm/best_config/Gauss.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Gauss.c.smt2.json,TRUE,577,TRUE,527,TRUE,527,./PolyHorn experiments/benchmarks/RevTerm/best_config/Gauss.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Gauss.c.smt2.json,TRUE,148,z3 experiments/benchmarks/RevTerm/best_config/Gauss.c.smt2
GCD.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,1480,TRUE,91714,TRUE,1480,./PolyHorn experiments/benchmarks/RevTerm/best_config/GCD.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/GCD.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,137502,TRUE,137502,./PolyHorn experiments/benchmarks/RevTerm/best_config/GCD.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/GCD.c.smt2.json,FALSE,,
gcd1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GCD2.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,25810,TRUE,82885,TRUE,25810,./PolyHorn experiments/benchmarks/RevTerm/best_config/GCD2.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/GCD2.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GCD3.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GCD4.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
genady_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Gothenburg_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Gothenburg_v2_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Hanoi_2vars_false-termination.c.smt2,TRUE,1462,TRUE,1317,TRUE,1317,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2.json,TRUE,369,TRUE,1726,TRUE,369,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2.json,FALSE,,TRUE,1560,TRUE,1560,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2.json,FALSE,,TRUE,1886,TRUE,1886,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Hanoi_2vars_false-termination.c.smt2.json,FALSE,,
Hanoi_3vars_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,770,TRUE,122010,TRUE,770,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_3vars_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Hanoi_3vars_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,4887,TRUE,4887,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_3vars_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Hanoi_3vars_false-termination.c.smt2.json,FALSE,,
Hanoi_plus_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,457,FALSE,,TRUE,457,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_plus_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Hanoi_plus_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,7777,TRUE,983,TRUE,983,./PolyHorn experiments/benchmarks/RevTerm/best_config/Hanoi_plus_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Hanoi_plus_false-termination.c.smt2.json,FALSE,,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
IntPath.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Lcm.c.smt2,FALSE,,TRUE,67602,TRUE,67602,./PolyHorn experiments/benchmarks/RevTerm/best_config/Lcm.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Lcm.c.smt2.json,TRUE,6408,TRUE,19991,TRUE,6408,./PolyHorn experiments/benchmarks/RevTerm/best_config/Lcm.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Lcm.c.smt2.json,FALSE,,TRUE,70391,TRUE,70391,./PolyHorn experiments/benchmarks/RevTerm/best_config/Lcm.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Lcm.c.smt2.json,FALSE,,TRUE,30307,TRUE,30307,./PolyHorn experiments/benchmarks/RevTerm/best_config/Lcm.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Lcm.c.smt2.json,FALSE,,
LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LeikeHeizmann-TACAS2014-Ex8_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LeikeHeizmann-WST2014-Ex5_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,472,TRUE,10347,TRUE,472,./PolyHorn experiments/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex5_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex5_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,10422,FALSE,,TRUE,10422,./PolyHorn experiments/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex5_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex5_false-termination.c.smt2.json,FALSE,,
LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2,TRUE,2215,TRUE,7249,TRUE,2215,./PolyHorn experiments/benchmarks/RevTerm/all/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2.json,TRUE,397,TRUE,967,TRUE,397,./PolyHorn experiments/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2.json,FALSE,,TRUE,11651,TRUE,11651,./PolyHorn experiments/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2.json,FALSE,,TRUE,1079,TRUE,1079,./PolyHorn experiments/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2.json,FALSE,,
Lobnya-Boolean-Reordered_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Log.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LogAG.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
LogMult.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Loop.c.smt2,TRUE,1283,TRUE,2253,TRUE,1283,./PolyHorn experiments/benchmarks/RevTerm/all/Loop.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/Loop.c.smt2.json,TRUE,347,TRUE,1030,TRUE,347,./PolyHorn experiments/benchmarks/RevTerm/best_config/Loop.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Loop.c.smt2.json,TRUE,2242,TRUE,689,TRUE,689,./PolyHorn experiments/benchmarks/RevTerm/best_config/Loop.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Loop.c.smt2.json,TRUE,455,TRUE,547,TRUE,455,./PolyHorn experiments/benchmarks/RevTerm/best_config/Loop.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Loop.c.smt2.json,TRUE,54,z3 experiments/benchmarks/RevTerm/best_config/Loop.c.smt2
