name,base-mathsat,base-mathsat-time,base-z3,base-z3-time,base result,base time,base command,h1-mathsat,h1-mathsat-time,h1-z3,h1-z3-time,h1 result,h1 time,h1 command,h2-mathsat,h2-mathsat-time,h2-z3,h2-z3-time,h2 result,h2 time,h2 command,h12-mathsat,h12-mathsat-time,h12-z3,h12-z3-time,h12 result,h12 time,h12 command,direct-z3,direct-z3-time
HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2,FALSE,,TRUE,504,TRUE,504,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2.json,TRUE,544,TRUE,428,TRUE,428,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2.json,TRUE,543,TRUE,525,TRUE,525,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2.json,TRUE,525,TRUE,465,TRUE,465,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c.smt2.json,TRUE,4625
HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2,FALSE,,TRUE,482,TRUE,482,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2.json,TRUE,388,TRUE,474,TRUE,388,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2.json,TRUE,588,TRUE,654,TRUE,588,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2.json,TRUE,467,TRUE,572,TRUE,467,./PolyHorn experiments/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c.smt2.json,TRUE,1025
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
IntPath.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2,TRUE,1091,TRUE,396,TRUE,396,./PolyHorn experiments/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2.json,TRUE,339,TRUE,355,TRUE,339,./PolyHorn experiments/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2.json,FALSE,,TRUE,533,TRUE,533,./PolyHorn experiments/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2.json,TRUE,397,TRUE,536,TRUE,397,./PolyHorn experiments/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c.smt2.json,TRUE,62
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Lcm.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2,TRUE,1386,TRUE,491,TRUE,491,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2.json,TRUE,407,TRUE,575,TRUE,407,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2.json,FALSE,,TRUE,1047,TRUE,1047,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2.json,TRUE,564,TRUE,785,TRUE,564,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex1_true-termination.c.smt2.json,TRUE,2407
LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2,FALSE,,TRUE,631,TRUE,631,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2.json,TRUE,422,TRUE,455,TRUE,422,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2.json,TRUE,2111,TRUE,790,TRUE,790,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2.json,TRUE,492,TRUE,573,TRUE,492,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex7_true-termination.c.smt2.json,TRUE,77395
LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2,TRUE,6186,TRUE,1581,TRUE,1581,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2.json,TRUE,916,TRUE,867,TRUE,867,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2.json,FALSE,,TRUE,12529,TRUE,12529,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2.json,FALSE,,TRUE,6181,TRUE,6181,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Ex9_true-termination.c.smt2.json,TRUE,39380
LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2,FALSE,,TRUE,393,TRUE,393,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2.json,FALSE,,TRUE,459,TRUE,459,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2.json,FALSE,,TRUE,1390,TRUE,1390,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2.json,FALSE,,TRUE,652,TRUE,652,./PolyHorn experiments/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/LeikeHeizmann-TACAS2014-Fig1_true-termination.c.smt2.json,TRUE,13180
LeikeHeizmann-WST2014-Ex5_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
LeikeHeizmann-WST2014-Ex6_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Log.c.smt2,FALSE,,TRUE,845,TRUE,845,./PolyHorn experiments/benchmarks/Termination/linear/Log.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Log.c.smt2.json,TRUE,872,TRUE,60221,TRUE,872,./PolyHorn experiments/benchmarks/Termination/linear/Log.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Log.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,876,FALSE,,TRUE,876,./PolyHorn experiments/benchmarks/Termination/linear/Log.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Log.c.smt2.json,FALSE,
LogAG.c.smt2,FALSE,,TRUE,844,TRUE,844,./PolyHorn experiments/benchmarks/Termination/linear/LogAG.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/LogAG.c.smt2.json,TRUE,662,TRUE,1679,TRUE,662,./PolyHorn experiments/benchmarks/Termination/linear/LogAG.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/LogAG.c.smt2.json,FALSE,,TRUE,7645,TRUE,7645,./PolyHorn experiments/benchmarks/Termination/linear/LogAG.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/LogAG.c.smt2.json,TRUE,890,TRUE,1278,TRUE,890,./PolyHorn experiments/benchmarks/Termination/linear/LogAG.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/LogAG.c.smt2.json,FALSE,
LogMult.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Loop.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Madrid_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Marbie1.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Marbie2.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Masse-VMCAI2014-Ex6_true-termination.c.smt2,FALSE,,TRUE,503,TRUE,503,./PolyHorn experiments/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2.json,TRUE,397,TRUE,444,TRUE,397,./PolyHorn experiments/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2.json,FALSE,,TRUE,723,TRUE,723,./PolyHorn experiments/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2.json,TRUE,476,TRUE,794,TRUE,476,./PolyHorn experiments/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Masse-VMCAI2014-Ex6_true-termination.c.smt2.json,TRUE,3207
Masse-VMCAI2014-Fig1a_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Masse-VMCAI2014-Fig1b_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
McCarthy91_Iteration_true-termination.c.smt2,TRUE,11495,TRUE,638,TRUE,638,./PolyHorn experiments/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2.json,TRUE,521,TRUE,465,TRUE,465,./PolyHorn experiments/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2.json,FALSE,,TRUE,975,TRUE,975,./PolyHorn experiments/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2.json,TRUE,609,TRUE,781,TRUE,609,./PolyHorn experiments/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/McCarthy91_Iteration_true-termination.c.smt2.json,TRUE,7170
McCarthyIterative.c.smt2,TRUE,11718,TRUE,628,TRUE,628,./PolyHorn experiments/benchmarks/Termination/linear/McCarthyIterative.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/McCarthyIterative.c.smt2.json,TRUE,457,TRUE,506,TRUE,457,./PolyHorn experiments/benchmarks/Termination/linear/McCarthyIterative.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/McCarthyIterative.c.smt2.json,FALSE,,TRUE,868,TRUE,868,./PolyHorn experiments/benchmarks/Termination/linear/McCarthyIterative.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/McCarthyIterative.c.smt2.json,TRUE,592,TRUE,869,TRUE,592,./PolyHorn experiments/benchmarks/Termination/linear/McCarthyIterative.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/McCarthyIterative.c.smt2.json,TRUE,16603
MenloPark_true-termination.c.smt2,FALSE,,TRUE,598,TRUE,598,./PolyHorn experiments/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2.json,TRUE,498,TRUE,479,TRUE,479,./PolyHorn experiments/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2.json,FALSE,,TRUE,1149,TRUE,1149,./PolyHorn experiments/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2.json,TRUE,621,TRUE,1338,TRUE,621,./PolyHorn experiments/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/MenloPark_true-termination.c.smt2.json,FALSE,
Middle.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
min_rf_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
MinusBuiltIn.c.smt2,FALSE,,TRUE,571,TRUE,571,./PolyHorn experiments/benchmarks/Termination/linear/MinusBuiltIn.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/MinusBuiltIn.c.smt2.json,TRUE,473,TRUE,471,TRUE,471,./PolyHorn experiments/benchmarks/Termination/linear/MinusBuiltIn.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/MinusBuiltIn.c.smt2.json,TRUE,685,TRUE,720,TRUE,685,./PolyHorn experiments/benchmarks/Termination/linear/MinusBuiltIn.c.smt2 experiments/configs-h2/mathsat/benchmarks/Termination/linear/MinusBuiltIn.c.smt2.json,TRUE,520,TRUE,702,TRUE,520,./PolyHorn experiments/benchmarks/Termination/linear/MinusBuiltIn.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/MinusBuiltIn.c.smt2.json,FALSE,
MinusMin.c.smt2,FALSE,,TRUE,1179,TRUE,1179,./PolyHorn experiments/benchmarks/Termination/linear/MinusMin.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/MinusMin.c.smt2.json,TRUE,826,TRUE,828,TRUE,826,./PolyHorn experiments/benchmarks/Termination/linear/MinusMin.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/MinusMin.c.smt2.json,FALSE,,TRUE,1376,TRUE,1376,./PolyHorn experiments/benchmarks/Termination/linear/MinusMin.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/MinusMin.c.smt2.json,TRUE,969,TRUE,1060,TRUE,969,./PolyHorn experiments/benchmarks/Termination/linear/MinusMin.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/MinusMin.c.smt2.json,FALSE,
MinusUserDefined.c.smt2,FALSE,,TRUE,1458,TRUE,1458,./PolyHorn experiments/benchmarks/Termination/linear/MinusUserDefined.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/MinusUserDefined.c.smt2.json,TRUE,1120,TRUE,9648,TRUE,1120,./PolyHorn experiments/benchmarks/Termination/linear/MinusUserDefined.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/MinusUserDefined.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,1489,FALSE,,TRUE,1489,./PolyHorn experiments/benchmarks/Termination/linear/MinusUserDefined.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/MinusUserDefined.c.smt2.json,FALSE,
MirrorInterv.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
MirrorIntervSim.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Mysore_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Mysore_true-termination.c.smt2,FALSE,,TRUE,576,TRUE,576,./PolyHorn experiments/benchmarks/Termination/linear/Mysore_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Mysore_true-termination.c.smt2.json,TRUE,422,TRUE,485,TRUE,422,./PolyHorn experiments/benchmarks/Termination/linear/Mysore_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Mysore_true-termination.c.smt2.json,FALSE,,TRUE,657,TRUE,657,./PolyHorn experiments/benchmarks/Termination/linear/Mysore_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Mysore_true-termination.c.smt2.json,TRUE,463,TRUE,510,TRUE,463,./PolyHorn experiments/benchmarks/Termination/linear/Mysore_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Mysore_true-termination.c.smt2.json,FALSE,
Narrowing.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NarrowKonv.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Nested.c.smt2,FALSE,,TRUE,578,TRUE,578,./PolyHorn experiments/benchmarks/Termination/linear/Nested.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Nested.c.smt2.json,TRUE,440,TRUE,456,TRUE,440,./PolyHorn experiments/benchmarks/Termination/linear/Nested.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Nested.c.smt2.json,FALSE,,TRUE,4030,TRUE,4030,./PolyHorn experiments/benchmarks/Termination/linear/Nested.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Nested.c.smt2.json,FALSE,,TRUE,1039,TRUE,1039,./PolyHorn experiments/benchmarks/Termination/linear/Nested.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/Nested.c.smt2.json,FALSE,
NO_00.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_01.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_02.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_03.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_04.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_10.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_12.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_13.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_21.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_22.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_23.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NO_24.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTermination1_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTermination4_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple2_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple3_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple4_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple5_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple6_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple7_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple8_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
NonTerminationSimple9_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
